epoch,step,train_loss,v_fire_acc,v_fire_f1,v_fire_loss,v_fire_pre,v_fire_rec,v_loss,v_smoke_acc,v_smoke_f1,v_smoke_loss,v_smoke_pre,v_smoke_rec
0,268,,0.8227611780166626,0.5819581747055054,24.614444732666016,0.7471751570701599,0.476576566696167,60.568023681640625,0.5188899040222168,0.0,35.953575134277344,0.0,0.0
0,268,67.81269836425781,,,,,,,,,,,
1,537,,0.8479477763175964,0.6749750971794128,21.991464614868164,0.7555803656578064,0.6099098920822144,56.417579650878906,0.5408115386962891,0.13221684098243713,34.42610549926758,0.7281553149223328,0.07270964980125427
1,537,61.30320739746094,,,,,,,,,,,
2,806,,0.8722015023231506,0.748161792755127,19.336612701416016,0.7636022567749023,0.7333333492279053,53.39022445678711,0.5958488583564758,0.3555225133895874,34.05361557006836,0.7635782957077026,0.23170140385627747
2,806,57.70704650878906,,,,,,,,,,,
3,1075,,0.8812966346740723,0.7627039551734924,17.659557342529297,0.7903381586074829,0.7369369268417358,50.09701156616211,0.623833954334259,0.42699822783470154,32.437461853027344,0.7992021441459656,0.29132330417633057
3,1075,55.206451416015625,,,,,,,,,,,
4,1344,,0.8892257213592529,0.7688564658164978,17.274106979370117,0.8359788656234741,0.7117117047309875,49.3429069519043,0.6466884613037109,0.47668394446372986,32.06879806518555,0.8293269276618958,0.3344643712043762
4,1344,53.196311950683594,,,,,,,,,,,
5,1613,,0.9032182693481445,0.8134831190109253,15.25843334197998,0.8116592168807983,0.815315306186676,46.46049118041992,0.6655783653259277,0.5389067530632019,31.20204734802246,0.8003820180892944,0.40620455145835876
5,1613,51.57090759277344,,,,,,,,,,,
6,1882,,0.9055503606796265,0.8221343755722046,14.767465591430664,0.8020565509796143,0.8432432413101196,45.18525695800781,0.6683768630027771,0.5325443744659424,30.417800903320312,0.8273748755455017,0.3926320970058441
6,1882,50.23521423339844,,,,,,,,,,,
7,2151,,0.9165111780166626,0.8325538039207458,13.850479125976562,0.8657587766647339,0.8018018007278442,43.334930419921875,0.6986940503120422,0.6285221576690674,29.484455108642578,0.7724381685256958,0.5298109650611877
7,2151,48.82658004760742,,,,,,,,,,,
8,2420,,0.9104477763175964,0.83433997631073,14.883844375610352,0.8004966974258423,0.8711711764335632,43.87531280517578,0.7285447716712952,0.695128321647644,28.991474151611328,0.7561253309249878,0.6432380080223083
8,2420,47.91175079345703,,,,,,,,,,,
9,2689,,0.9237406849861145,0.8419526219367981,12.912351608276367,0.9082377552986145,0.7846846580505371,40.98554229736328,0.7103545069694519,0.6183159351348877,28.07319450378418,0.8446683287620544,0.4876393675804138
9,2689,47.039981842041016,,,,,,,,,,,
10,2958,,0.919309675693512,0.8305583000183105,12.873882293701172,0.9098712205886841,0.7639639377593994,39.771141052246094,0.7276119589805603,0.6458459496498108,26.897262573242188,0.862348198890686,0.5162385106086731
10,2958,45.667354583740234,,,,,,,,,,,
11,3227,,0.9284048676490784,0.8575406074523926,12.09176254272461,0.8842105269432068,0.8324324488639832,39.315670013427734,0.7390391826629639,0.7002410888671875,27.223915100097656,0.7826347351074219,0.6335433721542358
11,3227,44.85585021972656,,,,,,,,,,,
12,3496,,0.93260258436203,0.8642555475234985,11.449134826660156,0.9028459191322327,0.8288288116455078,37.2348747253418,0.7569962739944458,0.7137362360954285,25.78573989868164,0.8237159252166748,0.6296655535697937
12,3496,44.79779815673828,,,,,,,,,,,
13,3765,,0.9309701323509216,0.8665464520454407,11.533660888671875,0.8673285245895386,0.8657657504081726,36.57675552368164,0.7691231369972229,0.7265193462371826,25.043092727661133,0.844572901725769,0.6374212503433228
13,3765,43.506038665771484,,,,,,,,,,,
14,4034,,0.9298040866851807,0.8560497164726257,11.970932960510254,0.9123343229293823,0.8063063025474548,37.20296096801758,0.7658582329750061,0.721265971660614,25.23203468322754,0.8440545797348022,0.6296655535697937
14,4034,42.81107711791992,,,,,,,,,,,
15,4303,,0.9286380410194397,0.8494094610214233,12.664369583129883,0.9360086917877197,0.777477502822876,36.88886642456055,0.7922108173370361,0.775397002696991,24.224498748779297,0.8077731132507324,0.7455162405967712
15,4303,41.968421936035156,,,,,,,,,,,
16,4572,,0.9395988583564758,0.8813559412956238,11.145709991455078,0.8965517282485962,0.8666666746139526,34.63982009887695,0.8001399040222168,0.7807623147964478,23.494104385375977,0.8266522288322449,0.7396994829177856
16,4572,41.92133712768555,,,,,,,,,,,
17,4841,,0.9377332329750061,0.8733997344970703,10.757118225097656,0.9219219088554382,0.8297297358512878,36.1607666015625,0.7441697716712952,0.6739970445632935,25.403644561767578,0.8709677457809448,0.5496849417686462
17,4841,41.19388961791992,,,,,,,,,,,
18,5110,,0.9416977763175964,0.8879928588867188,10.641058921813965,0.8832442164421082,0.892792820930481,34.23002243041992,0.8106343150138855,0.8007850646972656,23.588953018188477,0.8107302784919739,0.7910809516906738
18,5110,40.539817810058594,,,,,,,,,,,
19,5379,,0.9319030046463013,0.8582524061203003,11.56295108795166,0.9305263161659241,0.7963963747024536,35.00982666015625,0.7961753606796265,0.7757824659347534,23.446870803833008,0.8239781856536865,0.7329132556915283
19,5379,39.838375091552734,,,,,,,,,,,
20,5648,,0.9407649040222168,0.8877099752426147,10.475346565246582,0.8715277910232544,0.9045044779777527,33.2384033203125,0.7798507213592529,0.736900806427002,22.7630558013916,0.866885244846344,0.6408143639564514
20,5648,40.099029541015625,,,,,,,,,,,
21,5917,,0.9447295069694519,0.8929055333137512,9.878637313842773,0.8957388997077942,0.8900901079177856,32.795928955078125,0.8159981369972229,0.8075140118598938,22.917287826538086,0.8128683567047119,0.8022297620773315
21,5917,39.42296600341797,,,,,,,,,,,
22,6186,,0.9463619589805603,0.8949771523475647,10.092720031738281,0.9074074029922485,0.8828828930854797,33.11277770996094,0.8206623196601868,0.8210379481315613,23.020057678222656,0.7896150350570679,0.8550654649734497
22,6186,39.10834884643555,,,,,,,,,,,
23,6455,,0.9456623196601868,0.8904560208320618,9.552220344543457,0.9311701059341431,0.8531531691551208,32.56926727294922,0.7866138219833374,0.7467478513717651,23.017040252685547,0.870322585105896,0.6539021134376526
23,6455,38.529815673828125,,,,,,,,,,,
24,6724,,0.9498600959777832,0.9002320170402527,9.510419845581055,0.9282296895980835,0.8738738894462585,30.892637252807617,0.8108675479888916,0.7828648090362549,21.382217407226562,0.8744019269943237,0.7086766958236694
24,6724,38.03989028930664,,,,,,,,,,,
25,6993,,0.9442630410194397,0.8863528370857239,9.935964584350586,0.938569962978363,0.8396396636962891,31.562335968017578,0.8225280046463013,0.8087459206581116,21.626375198364258,0.8397703766822815,0.7799321413040161
25,6993,37.70812225341797,,,,,,,,,,,
26,7262,,0.950559675693512,0.9006560444831848,9.262039184570312,0.9384765625,0.8657657504081726,29.84354591369629,0.8369869589805603,0.8206312656402588,20.581504821777344,0.8718647956848145,0.7750848531723022
26,7262,37.80453872680664,,,,,,,,,,,
27,7531,,0.9428638219833374,0.8818138241767883,9.853426933288574,0.9491173624992371,0.823423445224762,30.127052307128906,0.8299906849861145,0.8125482201576233,20.273618698120117,0.8652793169021606,0.7658749222755432
27,7531,36.778465270996094,,,,,,,,,,,
28,7800,,0.9510261416435242,0.9029574990272522,8.878402709960938,0.9269449710845947,0.8801801800727844,29.302888870239258,0.8323227763175964,0.8206535577774048,20.42447853088379,0.8453237414360046,0.7973824739456177
28,7800,36.86902618408203,,,,,,,,,,,
29,8069,,0.9510261416435242,0.9025974273681641,9.013737678527832,0.9302103519439697,0.8765766024589539,29.49641227722168,0.8395522236824036,0.8312070369720459,20.48267364501953,0.8415300250053406,0.8211342692375183
29,8069,36.692474365234375,,,,,,,,,,,
30,8338,,0.9365671873092651,0.8653465509414673,11.278017044067383,0.9604395627975464,0.7873873710632324,32.57404708862305,0.8048040866851807,0.769103467464447,21.29602813720703,0.8924455642700195,0.6757149696350098
30,8338,36.4044303894043,,,,,,,,,,,
31,8607,,0.9368003606796265,0.8841385245323181,10.224339485168457,0.8413344025611877,0.931531548500061,30.33974838256836,0.8451492786407471,0.8389912843704224,20.11541175842285,0.8393983244895935,0.8385846018791199
31,8607,36.19619369506836,,,,,,,,,,,
32,8876,,0.9451959133148193,0.8984003663063049,9.599882125854492,0.8636741638183594,0.9360360503196716,28.58937644958496,0.85447758436203,0.8478049039840698,18.98949432373047,0.8532155156135559,0.842462420463562
32,8876,35.552528381347656,,,,,,,,,,,
33,9145,,0.9444962739944458,0.8860152959823608,10.184510231018066,0.9458077549934387,0.8333333134651184,30.90032196044922,0.809934675693512,0.7755439281463623,20.7158145904541,0.8979591727256775,0.6825011968612671
33,9145,35.124046325683594,,,,,,,,,,,
34,9414,,0.9538246393203735,0.9079925417900085,8.806135177612305,0.9376199841499329,0.8801801800727844,28.416189193725586,0.8278917670249939,0.800216555595398,19.610048294067383,0.9061925411224365,0.7164323925971985
34,9414,34.56248474121094,,,,,,,,,,,
35,9683,,0.9393656849861145,0.8726738691329956,10.683189392089844,0.9560086131095886,0.8027027249336243,29.545028686523438,0.8451492786407471,0.8278008103370667,18.861841201782227,0.8901282548904419,0.7736306190490723
35,9683,34.85893249511719,,,,,,,,,,,
36,9952,,0.9517257213592529,0.9028624892234802,9.013101577758789,0.9422135353088379,0.8666666746139526,27.69119644165039,0.8589085936546326,0.8465635180473328,18.67809295654297,0.8877659440040588,0.8090159893035889
36,9952,34.301597595214844,,,,,,,,,,,
37,10221,,0.953125,0.906118631362915,8.877126693725586,0.9408341646194458,0.8738738894462585,27.329910278320312,0.8586753606796265,0.8466598987579346,18.45277976989746,0.8856537938117981,0.8109549283981323
37,10221,34.38187789916992,,,,,,,,,,,
38,10490,,0.9514925479888916,0.9052823185920715,8.634765625,0.9152854681015015,0.8954954743385315,26.360042572021484,0.8596082329750061,0.8465068936347961,17.725271224975586,0.8929532170295715,0.8046534061431885
38,10490,34.14645004272461,,,,,,,,,,,
39,10759,,0.9533582329750061,0.9070631861686707,8.648327827453613,0.9366602897644043,0.8792792558670044,26.63601303100586,0.8563432693481445,0.844992458820343,17.987686157226562,0.878597617149353,0.8138632774353027
39,10759,33.90835952758789,,,,,,,,,,,
40,11028,,0.9540578126907349,0.9124054908752441,8.60179615020752,0.9007901549339294,0.9243243336677551,27.963943481445312,0.8591417670249939,0.8615948557853699,19.362144470214844,0.8170360922813416,0.9112942218780518
40,11028,33.157737731933594,,,,,,,,,,,
41,11297,,0.9535914063453674,0.9090077877044678,9.133529663085938,0.9229340553283691,0.8954954743385315,26.816316604614258,0.8659048676490784,0.855636477470398,17.682781219482422,0.887499988079071,0.8259815573692322
41,11297,33.586360931396484,,,,,,,,,,,
42,11566,,0.9500932693481445,0.8971154093742371,9.459590911865234,0.9618556499481201,0.8405405282974243,27.22646141052246,0.8535447716712952,0.8329787254333496,17.766870498657227,0.9228049516677856,0.7590886950492859
42,11566,32.83772659301758,,,,,,,,,,,
43,11835,,0.9573227763175964,0.91700679063797,8.193414688110352,0.9232876896858215,0.9108108282089233,26.304283142089844,0.8649719953536987,0.8635399341583252,18.110870361328125,0.8403669595718384,0.8880271315574646
43,11835,32.10161209106445,,,,,,,,,,,
44,12104,,0.9573227763175964,0.9145259261131287,8.002520561218262,0.9495635032653809,0.8819819688796997,24.872583389282227,0.8805969953536987,0.8732673525810242,16.870067596435547,0.8922610282897949,0.8550654649734497
44,12104,32.6850700378418,,,,,,,,,,,
45,12373,,0.9566231369972229,0.9123468399047852,8.432751655578613,0.95652174949646,0.8720721006393433,25.48832130432129,0.8766324520111084,0.8734752535820007,17.05556869506836,0.8621340990066528,0.8851187825202942
45,12373,31.91996192932129,,,,,,,,,,,
46,12642,,0.9566231369972229,0.9133270978927612,8.045236587524414,0.9459459185600281,0.8828828930854797,27.337650299072266,0.8533115386962891,0.855767011642456,19.29241943359375,0.8120104670524597,0.9045079946517944
46,12642,32.00558090209961,,,,,,,,,,,
47,12911,,0.9552238583564758,0.9114391207695007,8.188433647155762,0.9338374137878418,0.8900901079177856,25.762269973754883,0.8547108173370361,0.8422385454177856,17.573843002319336,0.8817603588104248,0.8061075806617737
47,12911,31.182239532470703,,,,,,,,,,,
48,13180,,0.9601212739944458,0.9213069677352905,7.862250804901123,0.941674530506134,0.9018018245697021,24.0408992767334,0.8791977763175964,0.8706293702125549,16.17864227294922,0.8979907035827637,0.844886064529419
48,13180,31.09954833984375,,,,,,,,,,,
49,13449,,0.9608209133148193,0.9234275221824646,7.613340377807617,0.9345018267631531,0.9126126170158386,23.88577651977539,0.8882929086685181,0.8858164548873901,16.272436141967773,0.8714821934700012,0.9006301760673523
49,13449,30.980480194091797,,,,,,,,,,,
50,13718,,0.9582555890083313,0.9177767634391785,7.935558795928955,0.9362699389457703,0.8999999761581421,25.18321418762207,0.8759328126907349,0.8767948150634766,17.24765968322754,0.8394678235054016,0.9175957441329956
50,13718,30.621612548828125,,,,,,,,,,,
51,13987,,0.9549906849861145,0.9106067419052124,8.409951210021973,0.9370829463005066,0.885585606098175,24.31772232055664,0.8873600959777832,0.8817046284675598,15.907771110534668,0.8910890817642212,0.8725157380104065
51,13987,30.643108367919922,,,,,,,,,,,
52,14256,,0.956856369972229,0.917814314365387,7.800321102142334,0.9053462147712708,0.930630624294281,23.8687686920166,0.8871268630027771,0.8825242519378662,16.068450927734375,0.883811354637146,0.8812409043312073
52,14256,30.49042320251465,,,,,,,,,,,
53,14525,,0.9575559496879578,0.916283369064331,7.8788933753967285,0.9360902309417725,0.8972973227500916,23.81446075439453,0.8752332329750061,0.8636942505836487,15.93557071685791,0.9103115200996399,0.8216189742088318
53,14525,30.577272415161133,,,,,,,,,,,
54,14794,,0.9605876803398132,0.923216700553894,7.523385047912598,0.9312557578086853,0.9153153300285339,23.045059204101562,0.8934234976768494,0.8896934390068054,15.521672248840332,0.8860576748847961,0.8933591842651367
54,14794,29.816621780395508,,,,,,,,,,,
55,15063,,0.9559234976768494,0.9142078757286072,7.961334705352783,0.921317458152771,0.907207190990448,23.362804412841797,0.8892257213592529,0.8841180801391602,15.40146541595459,0.8899803757667542,0.8783324956893921
55,15063,30.166088104248047,,,,,,,,,,,
56,15332,,0.9594216346740723,0.9196676015853882,7.702316761016846,0.9431818127632141,0.8972973227500916,23.67413902282715,0.8831623196601868,0.8762657642364502,15.971823692321777,0.8932527899742126,0.8599127531051636
56,15332,30.09930992126465,,,,,,,,,,,
57,15601,,0.9594216346740723,0.9202566742897034,7.534853935241699,0.9365671873092651,0.9045044779777527,22.873594284057617,0.8913246393203735,0.8872216939926147,15.338741302490234,0.8859352469444275,0.8885118961334229
57,15601,29.58026885986328,,,,,,,,,,,
58,15870,,0.9605876803398132,0.9227957725524902,7.822438716888428,0.9360519051551819,0.9099099040031433,23.675857543945312,0.8812966346740723,0.87123703956604,15.853421211242676,0.9111111164093018,0.834706723690033
58,15870,29.655536651611328,,,,,,,,,,,
59,16139,,0.9563899040222168,0.9165551066398621,7.6902875900268555,0.9080459475517273,0.9252251982688904,22.976421356201172,0.8889925479888916,0.8836754560470581,15.286134719848633,0.8910793662071228,0.8763936161994934
59,16139,29.529062271118164,,,,,,,,,,,
60,16408,,0.9563899040222168,0.9161058664321899,7.7193474769592285,0.9124218225479126,0.9198198318481445,23.07069969177246,0.8805969953536987,0.8719359636306763,15.351362228393555,0.9007751941680908,0.844886064529419
60,16408,29.704971313476562,,,,,,,,,,,
61,16677,,0.9615204930305481,0.924691915512085,7.446595191955566,0.9370952844619751,0.9126126170158386,22.55026626586914,0.8901585936546326,0.8831555247306824,15.10367202758789,0.9044715166091919,0.8628211617469788
61,16677,29.100677490234375,,,,,,,,,,,
62,16946,,0.9615204930305481,0.9232200980186462,7.618492126464844,0.954764187335968,0.8936936855316162,22.251625061035156,0.8976212739944458,0.8934207558631897,14.633136749267578,0.8949416279792786,0.8919050097465515
62,16946,28.613990783691406,,,,,,,,,,,
63,17215,,0.9645522236824036,0.9307201504707336,7.327632427215576,0.9418818950653076,0.9198198318481445,22.016498565673828,0.8929570913314819,0.8870848417282104,14.68886661529541,0.9005994200706482,0.8739699721336365
63,17215,28.72883415222168,,,,,,,,,,,
64,17484,,0.9503265023231506,0.8974482417106628,8.909351348876953,0.9638055562973022,0.8396396636962891,23.941246032714844,0.8866604566574097,0.875830352306366,15.031896591186523,0.9259859323501587,0.8308289051055908
64,17484,28.742918014526367,,,,,,,,,,,
65,17753,,0.9589552283287048,0.9202898740768433,7.558376312255859,0.9253187775611877,0.9153153300285339,23.709192276000977,0.8670709133148193,0.8504722118377686,16.150821685791016,0.9268153309822083,0.7857488989830017
65,17753,28.678775787353516,,,,,,,,,,,
66,18022,,0.9631530046463013,0.9273896813392639,7.277778148651123,0.9465290904045105,0.9090089797973633,21.804534912109375,0.8983209133148193,0.8931372761726379,14.526755332946777,0.9033217430114746,0.8831798434257507
66,18022,28.41546058654785,,,,,,,,,,,
67,18291,,0.9605876803398132,0.9220839142799377,7.638009548187256,0.9442870616912842,0.9009009003639221,22.70315933227539,0.8854944109916687,0.8762288689613342,15.06515121459961,0.9128151535987854,0.842462420463562
67,18291,28.422813415527344,,,,,,,,,,,
68,18560,,0.9594216346740723,0.9192200303077698,7.657461643218994,0.9482758641242981,0.8918918967247009,22.157865524291992,0.8889925479888916,0.8789420127868652,14.500398635864258,0.9245585799217224,0.8376151323318481
68,18560,28.707130432128906,,,,,,,,,,,
69,18829,,0.9601212739944458,0.9225894212722778,7.3714470863342285,0.9272065758705139,0.9180180430412292,22.21023178100586,0.8873600959777832,0.8770679831504822,14.838788032531738,0.9233654737472534,0.8351914882659912
69,18829,28.552350997924805,,,,,,,,,,,
70,19098,,0.9631530046463013,0.9279196858406067,7.29390287399292,0.9399260878562927,0.9162161946296692,22.285724639892578,0.8843283653259277,0.872755229473114,14.991822242736816,0.9269754886627197,0.824527382850647
70,19098,28.263784408569336,,,,,,,,,,,
71,19367,,0.9612873196601868,0.92336106300354,7.538116931915283,0.9469696879386902,0.9009009003639221,21.88615608215332,0.8987873196601868,0.8927865624427795,14.348037719726562,0.9103274345397949,0.8759088516235352
71,19367,27.910966873168945,,,,,,,,,,,
72,19636,,0.9619869589805603,0.9250574707984924,7.325334072113037,0.9446009397506714,0.9063063263893127,21.5269718170166,0.9001865386962891,0.8940069079399109,14.201642036437988,0.9139240384101868,0.8749393820762634
72,19636,27.745649337768555,,,,,,,,,,,
73,19905,,0.9633861780166626,0.9274826645851135,7.517714023590088,0.9516587853431702,0.9045044779777527,21.88169288635254,0.8896921873092651,0.8797966837882996,14.36397933959961,0.9246794581413269,0.8390693068504333
73,19905,27.79300308227539,,,,,,,,,,,
74,20174,,0.9629197716712952,0.9272976517677307,7.347723484039307,0.941504180431366,0.9135135412216187,21.295822143554688,0.8997201323509216,0.8966842889785767,13.948092460632324,0.8889947533607483,0.9045079946517944
74,20174,27.681682586669922,,,,,,,,,,,
75,20443,,0.9570895433425903,0.9136960506439209,7.919776916503906,0.9530332684516907,0.8774774670600891,21.99672508239746,0.8941231369972229,0.8854691982269287,14.076948165893555,0.9231983423233032,0.8507028818130493
75,20443,27.82270050048828,,,,,,,,,,,
76,20712,,0.9608209133148193,0.924119234085083,7.303796768188477,0.926630437374115,0.9216216206550598,21.16140365600586,0.9060167670249939,0.9019225835800171,13.8576078414917,0.9056695699691772,0.8982064723968506
76,20712,27.414966583251953,,,,,,,,,,,
77,20981,,0.9612873196601868,0.9238532185554504,7.312368869781494,0.941121518611908,0.907207190990448,21.25229835510254,0.9039179086685181,0.9005791544914246,13.939929008483887,0.8966842889785767,0.9045079946517944
77,20981,27.36856460571289,,,,,,,,,,,
78,21250,,0.9603545069694519,0.9212233424186707,7.583461761474609,0.9484732747077942,0.8954954743385315,21.3082275390625,0.9032182693481445,0.8967404961585999,13.724761009216309,0.9212678670883179,0.8734852075576782
78,21250,27.2126407623291,,,,,,,,,,,
79,21519,,0.9596548676490784,0.9202397465705872,7.5785603523254395,0.9423984885215759,0.8990991115570068,21.605436325073242,0.8997201323509216,0.8934588432312012,14.026873588562012,0.9138367772102356,0.8739699721336365
79,21519,27.2322940826416,,,,,,,,,,,
80,21788,,0.9615204930305481,0.925642192363739,7.2606706619262695,0.9260594844818115,0.9252251982688904,21.509660720825195,0.8866604566574097,0.875830352306366,14.24898910522461,0.9259859323501587,0.8308289051055908
80,21788,27.273996353149414,,,,,,,,,,,
81,22057,,0.9615204930305481,0.9251700639724731,7.196934700012207,0.931506872177124,0.9189189076423645,20.910249710083008,0.9001865386962891,0.8931068778038025,13.713314056396484,0.9211746454238892,0.8666989803314209
81,22057,26.288358688354492,,,,,,,,,,,
82,22326,,0.9610540866851807,0.9235697984695435,7.187734603881836,0.9386046528816223,0.9090089797973633,20.868499755859375,0.903684675693512,0.8975440263748169,13.680763244628906,0.9192073345184326,0.8768783211708069
82,22326,26.708227157592773,,,,,,,,,,,
83,22595,,0.9603545069694519,0.9230769276618958,7.382217884063721,0.9272727370262146,0.9189189076423645,21.00006866455078,0.907416045665741,0.9035236835479736,13.617849349975586,0.9059454202651978,0.9011148810386658
83,22595,26.542898178100586,,,,,,,,,,,
84,22864,,0.9610540866851807,0.9241942763328552,7.2809600830078125,0.9313815236091614,0.9171171188354492,20.51704216003418,0.9060167670249939,0.9017313122749329,13.236082077026367,0.9072620272636414,0.8962675929069519
84,22864,26.58415412902832,,,,,,,,,,,
85,23133,,0.9629197716712952,0.9283460974693298,7.130294322967529,0.9287646412849426,0.9279279112815857,20.574607849121094,0.9069496393203735,0.9029433131217957,13.444314002990723,0.90625,0.8996607065200806
85,23133,26.2661075592041,,,,,,,,,,,
86,23402,,0.9622201323509216,0.9261622428894043,7.279953956604004,0.937269389629364,0.9153153300285339,20.524951934814453,0.90135258436203,0.8949068188667297,13.24499797821045,0.9179408550262451,0.8730005025863647
86,23402,26.129852294921875,,,,,,,,,,,
87,23671,,0.9631530046463013,0.9272559881210327,7.242857933044434,0.9482108950614929,0.907207190990448,20.62071418762207,0.9078824520111084,0.9028767943382263,13.37785816192627,0.916167676448822,0.8899660706520081
87,23671,26.179582595825195,,,,,,,,,,,
88,23940,,0.9622201323509216,0.926630437374115,7.155333995819092,0.931693971157074,0.9216216206550598,20.6721134185791,0.91114741563797,0.9081706404685974,13.516777038574219,0.9031639695167542,0.9132331609725952
88,23940,25.93726921081543,,,,,,,,,,,
89,24209,,0.9622201323509216,0.9273542761802673,7.145111083984375,0.9232142567634583,0.931531548500061,20.596872329711914,0.9046175479888916,0.9004623889923096,13.451765060424805,0.9042032957077026,0.8967522978782654
89,24209,26.361377716064453,,,,,,,,,,,
90,24478,,0.9636194109916687,0.9278445839881897,7.2498040199279785,0.9534220695495605,0.9036036133766174,20.709447860717773,0.8992537260055542,0.8929102420806885,13.459644317626953,0.9137493371963501,0.8730005025863647
90,24478,25.705059051513672,,,,,,,,,,,
91,24747,,0.9633861780166626,0.9271461963653564,7.190287113189697,0.9559808373451233,0.8999999761581421,20.336185455322266,0.908815324306488,0.903860330581665,13.145898818969727,0.9171656966209412,0.8909355401992798
91,24747,26.0352783203125,,,,,,,,,,,
92,25016,,0.9657182693481445,0.9327231049537659,6.954715251922607,0.9479069709777832,0.9180180430412292,20.188003540039062,0.9018190503120422,0.8950909376144409,13.23328685760498,0.9210256338119507,0.8705768585205078
92,25016,25.926441192626953,,,,,,,,,,,
93,25285,,0.965018630027771,0.9316317439079285,6.989318370819092,0.9428044557571411,0.9207206964492798,20.35172462463379,0.8997201323509216,0.8924999833106995,13.362405776977539,0.921528160572052,0.8652448058128357
93,25285,25.748411178588867,,,,,,,,,,,
94,25554,,0.965018630027771,0.932188093662262,7.059459209442139,0.9355716705322266,0.9288288354873657,20.169055938720703,0.9116138219833374,0.9076735973358154,13.109601020812988,0.9123408198356628,0.9030538201332092
94,25554,26.230756759643555,,,,,,,,,,,
95,25823,,0.9647854566574097,0.9304468035697937,6.920651912689209,0.9519321322441101,0.9099099040031433,19.75324821472168,0.9144123196601868,0.910727322101593,12.832597732543945,0.9140625,0.9074164032936096
95,25823,25.65018081665039,,,,,,,,,,,
96,26092,,0.96385258436203,0.9300225973129272,7.0930633544921875,0.9321267008781433,0.9279279112815857,20.323007583618164,0.9092817306518555,0.9042108058929443,13.229941368103027,0.9189189076423645,0.8899660706520081
96,26092,25.686479568481445,,,,,,,,,,,
97,26361,,0.9645522236824036,0.9298245906829834,7.04986047744751,0.9535984992980957,0.907207190990448,20.023792266845703,0.9106809496879578,0.906653642654419,12.973933219909668,0.9117646813392639,0.9015995860099792
97,26361,25.453855514526367,,,,,,,,,,,
98,26630,,0.9652518630027771,0.9307942390441895,7.189634323120117,0.9606903195381165,0.9027026891708374,20.01105308532715,0.9141790866851807,0.9102876782417297,12.821420669555664,0.9156449437141418,0.9049926996231079
98,26630,25.617290496826172,,,,,,,,,,,
99,26899,,0.9626865386962891,0.9274705052375793,6.899753093719482,0.9333941340446472,0.9216216206550598,20.056697845458984,0.908815324306488,0.9045643210411072,13.15694522857666,0.9110127687454224,0.8982064723968506
99,26899,25.227603912353516,,,,,,,,,,,
100,26900,,0.9626865386962891,0.9274705052375793,6.899753093719482,0.9333941340446472,0.9216216206550598,20.056697845458984,0.908815324306488,0.9045643210411072,13.15694522857666,0.9110127687454224,0.8982064723968506
